Input Value	Input Type	Gene ID	
ENSG00000120519	Ensembl Gene ID	84068	
ENSG00000120526	Ensembl Gene ID	84955	
ENSG00000120533	Ensembl Gene ID	56943	
ENSG00000120539	Ensembl Gene ID	84930	
ENSG00000120549	Ensembl Gene ID	56243	
ENSG00000120555	Ensembl Gene ID	-	
ENSG00000120563	Ensembl Gene ID	84569	
ENSG00000120594	Ensembl Gene ID	84898	
ENSG00000120616	Ensembl Gene ID	80314	
ENSG00000120645	Ensembl Gene ID	102725264; 440073	
ENSG00000120647	Ensembl Gene ID	84318	
ENSG00000120656	Ensembl Gene ID	6883	
ENSG00000120658	Ensembl Gene ID	55068	
ENSG00000120659	Ensembl Gene ID	8600	
ENSG00000120662	Ensembl Gene ID	9617	
ENSG00000120664	Ensembl Gene ID	-	
ENSG00000120669	Ensembl Gene ID	54937	
ENSG00000120675	Ensembl Gene ID	29103	
ENSG00000120685	Ensembl Gene ID	80209	
ENSG00000120686	Ensembl Gene ID	51569	
ENSG00000120688	Ensembl Gene ID	11193	
ENSG00000120690	Ensembl Gene ID	1997	
ENSG00000120693	Ensembl Gene ID	4093	
ENSG00000120694	Ensembl Gene ID	10808	
ENSG00000120696	Ensembl Gene ID	84078	
ENSG00000120697	Ensembl Gene ID	29880	
ENSG00000120699	Ensembl Gene ID	11340	
ENSG00000120705	Ensembl Gene ID	2107	
ENSG00000120708	Ensembl Gene ID	7045	
ENSG00000120709	Ensembl Gene ID	100128966; 51307	
ENSG00000120725	Ensembl Gene ID	64374	
ENSG00000120727	Ensembl Gene ID	51247	
ENSG00000120729	Ensembl Gene ID	9499	
ENSG00000120733	Ensembl Gene ID	51780	
ENSG00000120738	Ensembl Gene ID	1958	
ENSG00000120742	Ensembl Gene ID	27230; 101928061	
ENSG00000120756	Ensembl Gene ID	5357	
ENSG00000120784	Ensembl Gene ID	22835	
ENSG00000120798	Ensembl Gene ID	7181	
ENSG00000120800	Ensembl Gene ID	27340	
ENSG00000120802	Ensembl Gene ID	7112	
ENSG00000120805	Ensembl Gene ID	400	
ENSG00000120820	Ensembl Gene ID	83468	
ENSG00000120832	Ensembl Gene ID	80298	
ENSG00000120833	Ensembl Gene ID	8835	
ENSG00000120837	Ensembl Gene ID	4801	
ENSG00000120860	Ensembl Gene ID	51019	
ENSG00000120868	Ensembl Gene ID	317	
ENSG00000120875	Ensembl Gene ID	1846	
ENSG00000120885	Ensembl Gene ID	1191	
ENSG00000120889	Ensembl Gene ID	8795	
ENSG00000120896	Ensembl Gene ID	10174	
ENSG00000120899	Ensembl Gene ID	2185	
ENSG00000120903	Ensembl Gene ID	1135	
ENSG00000120907	Ensembl Gene ID	148	
ENSG00000120910	Ensembl Gene ID	5533	
ENSG00000120913	Ensembl Gene ID	64236	
ENSG00000120915	Ensembl Gene ID	2053	
ENSG00000120925	Ensembl Gene ID	81790	
ENSG00000120937	Ensembl Gene ID	4879	
ENSG00000120942	Ensembl Gene ID	29914	
ENSG00000120948	Ensembl Gene ID	23435	
ENSG00000120949	Ensembl Gene ID	943	
ENSG00000120952	Ensembl Gene ID	65122	
ENSG00000120963	Ensembl Gene ID	51123	
ENSG00000120992	Ensembl Gene ID	10434	
ENSG00000121005	Ensembl Gene ID	83690	
ENSG00000121022	Ensembl Gene ID	10987	
ENSG00000121039	Ensembl Gene ID	157506	
ENSG00000121053	Ensembl Gene ID	8288	
ENSG00000121057	Ensembl Gene ID	8165	
ENSG00000121058	Ensembl Gene ID	8161	
ENSG00000121060	Ensembl Gene ID	7706	
ENSG00000121064	Ensembl Gene ID	59342	
ENSG00000121067	Ensembl Gene ID	8405	
ENSG00000121068	Ensembl Gene ID	6909	
ENSG00000121073	Ensembl Gene ID	10237	
ENSG00000121075	Ensembl Gene ID	9496	
ENSG00000121089	Ensembl Gene ID	-	
ENSG00000121101	Ensembl Gene ID	56155	
ENSG00000121104	Ensembl Gene ID	81558	
ENSG00000121152	Ensembl Gene ID	23397	
ENSG00000121207	Ensembl Gene ID	9227	
ENSG00000121210	Ensembl Gene ID	23240	
ENSG00000121211	Ensembl Gene ID	84057	
ENSG00000121236	Ensembl Gene ID	117854	
ENSG00000121270	Ensembl Gene ID	85320	
ENSG00000121274	Ensembl Gene ID	64282	
ENSG00000121281	Ensembl Gene ID	113	
ENSG00000121289	Ensembl Gene ID	84902	
ENSG00000121297	Ensembl Gene ID	57616	
ENSG00000121310	Ensembl Gene ID	55268	
ENSG00000121314	Ensembl Gene ID	50836	
ENSG00000121316	Ensembl Gene ID	79887	
ENSG00000121318	Ensembl Gene ID	50839	
ENSG00000121335	Ensembl Gene ID	653247	
ENSG00000121350	Ensembl Gene ID	79912	
ENSG00000121351	Ensembl Gene ID	3375	
ENSG00000121361	Ensembl Gene ID	3764	
ENSG00000121377	Ensembl Gene ID	50837	
ENSG00000121380	Ensembl Gene ID	79370; 102724106	
ENSG00000121381	Ensembl Gene ID	50835	
ENSG00000121388	Ensembl Gene ID	-	
ENSG00000121390	Ensembl Gene ID	55269	
ENSG00000121406	Ensembl Gene ID	256051	
ENSG00000121410	Ensembl Gene ID	1	
ENSG00000121413	Ensembl Gene ID	65982	
ENSG00000121417	Ensembl Gene ID	10520	
ENSG00000121440	Ensembl Gene ID	23024	
ENSG00000121446	Ensembl Gene ID	353299	
ENSG00000121454	Ensembl Gene ID	89884	
ENSG00000121481	Ensembl Gene ID	6045	
ENSG00000121486	Ensembl Gene ID	81627	
ENSG00000121542	Ensembl Gene ID	26984	
ENSG00000121552	Ensembl Gene ID	1475	
ENSG00000121570	Ensembl Gene ID	55211	
ENSG00000121577	Ensembl Gene ID	64091	
ENSG00000121578	Ensembl Gene ID	8702	
ENSG00000121579	Ensembl Gene ID	80218	
ENSG00000121594	Ensembl Gene ID	941	
ENSG00000121621	Ensembl Gene ID	81930	
ENSG00000121634	Ensembl Gene ID	2703	
ENSG00000121644	Ensembl Gene ID	51029	
ENSG00000121653	Ensembl Gene ID	9479	
ENSG00000121671	Ensembl Gene ID	1408	
ENSG00000121680	Ensembl Gene ID	9409	
ENSG00000121690	Ensembl Gene ID	91614	
ENSG00000121691	Ensembl Gene ID	847	
ENSG00000121716	Ensembl Gene ID	29990	
ENSG00000121741	Ensembl Gene ID	7750	
ENSG00000121742	Ensembl Gene ID	10804	
ENSG00000121743	Ensembl Gene ID	2700	
ENSG00000121749	Ensembl Gene ID	64786	
ENSG00000121753	Ensembl Gene ID	576	
ENSG00000121764	Ensembl Gene ID	3061	
ENSG00000121766	Ensembl Gene ID	51538	
ENSG00000121769	Ensembl Gene ID	2170	
ENSG00000121774	Ensembl Gene ID	10657	
ENSG00000121775	Ensembl Gene ID	55116	
ENSG00000121797	Ensembl Gene ID	9034	
ENSG00000121807	Ensembl Gene ID	729230	
ENSG00000121851	Ensembl Gene ID	84265	
ENSG00000121853	Ensembl Gene ID	2693	
ENSG00000121858	Ensembl Gene ID	8743	
ENSG00000121864	Ensembl Gene ID	51193	
ENSG00000121871	Ensembl Gene ID	22865	
ENSG00000121879	Ensembl Gene ID	5290	
ENSG00000121892	Ensembl Gene ID	23244	
ENSG00000121895	Ensembl Gene ID	80008	
ENSG00000121897	Ensembl Gene ID	11019	
ENSG00000121898	Ensembl Gene ID	119587	
ENSG00000121900	Ensembl Gene ID	113452	
ENSG00000121903	Ensembl Gene ID	7579	
ENSG00000121904	Ensembl Gene ID	114784	
ENSG00000121905	Ensembl Gene ID	3208	
ENSG00000121931	Ensembl Gene ID	55791	
ENSG00000121933	Ensembl Gene ID	57413; 140	
ENSG00000121940	Ensembl Gene ID	23155	
ENSG00000121957	Ensembl Gene ID	29899	
ENSG00000121964	Ensembl Gene ID	79712	
ENSG00000121966	Ensembl Gene ID	7852	
ENSG00000121988	Ensembl Gene ID	84083	
ENSG00000121989	Ensembl Gene ID	92	
ENSG00000122008	Ensembl Gene ID	51426	
ENSG00000122012	Ensembl Gene ID	22987	
ENSG00000122025	Ensembl Gene ID	2322	
ENSG00000122026	Ensembl Gene ID	6144	
ENSG00000122033	Ensembl Gene ID	219402	
ENSG00000122034	Ensembl Gene ID	2971	
ENSG00000122035	Ensembl Gene ID	387496	
ENSG00000122042	Ensembl Gene ID	5412	
ENSG00000122043	Ensembl Gene ID	-	
ENSG00000122068	Ensembl Gene ID	84248	
ENSG00000122085	Ensembl Gene ID	130916	
ENSG00000122121	Ensembl Gene ID	7512	
ENSG00000122122	Ensembl Gene ID	54440	
ENSG00000122126	Ensembl Gene ID	4952	
ENSG00000122133	Ensembl Gene ID	5047	
ENSG00000122136	Ensembl Gene ID	29991	
ENSG00000122140	Ensembl Gene ID	51116	
ENSG00000122145	Ensembl Gene ID	50945	
ENSG00000122176	Ensembl Gene ID	2331	
ENSG00000122180	Ensembl Gene ID	4656	
ENSG00000122188	Ensembl Gene ID	54900	
ENSG00000122194	Ensembl Gene ID	5340	
ENSG00000122203	Ensembl Gene ID	57179	
ENSG00000122218	Ensembl Gene ID	1314	
ENSG00000122223	Ensembl Gene ID	51744	
ENSG00000122224	Ensembl Gene ID	4063	
ENSG00000122254	Ensembl Gene ID	9956	
ENSG00000122257	Ensembl Gene ID	5930	
ENSG00000122299	Ensembl Gene ID	29066	
ENSG00000122304	Ensembl Gene ID	5620	
ENSG00000122335	Ensembl Gene ID	84947	
ENSG00000122359	Ensembl Gene ID	311	
ENSG00000122367	Ensembl Gene ID	11155	
ENSG00000122375	Ensembl Gene ID	94233	
ENSG00000122376	Ensembl Gene ID	54537	
ENSG00000122378	Ensembl Gene ID	84293	
ENSG00000122386	Ensembl Gene ID	7755	
ENSG00000122390	Ensembl Gene ID	79903	
ENSG00000122406	Ensembl Gene ID	6125	
ENSG00000122417	Ensembl Gene ID	57489	
ENSG00000122420	Ensembl Gene ID	5737	
ENSG00000122432	Ensembl Gene ID	100505741	
ENSG00000122435	Ensembl Gene ID	54482	
ENSG00000122477	Ensembl Gene ID	127495	
ENSG00000122481	Ensembl Gene ID	25950	
ENSG00000122482	Ensembl Gene ID	84146	
ENSG00000122483	Ensembl Gene ID	343099	
ENSG00000122484	Ensembl Gene ID	79871	
ENSG00000122490	Ensembl Gene ID	80148	
ENSG00000122507	Ensembl Gene ID	27241	
ENSG00000122512	Ensembl Gene ID	5395	
ENSG00000122515	Ensembl Gene ID	83637	
ENSG00000122543	Ensembl Gene ID	654231	
ENSG00000122545	Ensembl Gene ID	989	
ENSG00000122547	Ensembl Gene ID	80820	
ENSG00000122548	Ensembl Gene ID	9808	
ENSG00000122550	Ensembl Gene ID	55975	
ENSG00000122557	Ensembl Gene ID	64224	
ENSG00000122565	Ensembl Gene ID	11335	
ENSG00000122566	Ensembl Gene ID	3181	
ENSG00000122574	Ensembl Gene ID	644150	
ENSG00000122584	Ensembl Gene ID	30010	
ENSG00000122585	Ensembl Gene ID	4852	
ENSG00000122591	Ensembl Gene ID	84668	
ENSG00000122592	Ensembl Gene ID	3204	
ENSG00000122641	Ensembl Gene ID	3624	
ENSG00000122642	Ensembl Gene ID	11328	
ENSG00000122643	Ensembl Gene ID	51251	
ENSG00000122644	Ensembl Gene ID	10124	
ENSG00000122674	Ensembl Gene ID	51622	
ENSG00000122678	Ensembl Gene ID	27434	
ENSG00000122679	Ensembl Gene ID	10268	
ENSG00000122687	Ensembl Gene ID	29960	
ENSG00000122691	Ensembl Gene ID	7291	
ENSG00000122692	Ensembl Gene ID	55234	
ENSG00000122694	Ensembl Gene ID	152007	
ENSG00000122696	Ensembl Gene ID	92014	
ENSG00000122705	Ensembl Gene ID	1211	
ENSG00000122707	Ensembl Gene ID	8434	
ENSG00000122711	Ensembl Gene ID	27290	
ENSG00000122718	Ensembl Gene ID	-	
ENSG00000122728	Ensembl Gene ID	138474; 6872	
ENSG00000122729	Ensembl Gene ID	48	
ENSG00000122733	Ensembl Gene ID	23349	
ENSG00000122735	Ensembl Gene ID	27019	
ENSG00000122741	Ensembl Gene ID	79269	
ENSG00000122756	Ensembl Gene ID	1271	
ENSG00000122778	Ensembl Gene ID	57670	
ENSG00000122779	Ensembl Gene ID	8805	
ENSG00000122783	Ensembl Gene ID	78996	
ENSG00000122786	Ensembl Gene ID	800	
ENSG00000122787	Ensembl Gene ID	6718	
ENSG00000122824	Ensembl Gene ID	170685	
ENSG00000122852	Ensembl Gene ID	653509	
ENSG00000122859	Ensembl Gene ID	50674	
ENSG00000122861	Ensembl Gene ID	5328	
ENSG00000122862	Ensembl Gene ID	5552	
ENSG00000122863	Ensembl Gene ID	9469	
ENSG00000122870	Ensembl Gene ID	80114	
ENSG00000122872	Ensembl Gene ID	-	
ENSG00000122873	Ensembl Gene ID	55847	
ENSG00000122877	Ensembl Gene ID	1959	
ENSG00000122882	Ensembl Gene ID	11319	
ENSG00000122884	Ensembl Gene ID	5033	
ENSG00000122912	Ensembl Gene ID	8034	
ENSG00000122952	Ensembl Gene ID	11130	
ENSG00000122958	Ensembl Gene ID	9559	
ENSG00000122965	Ensembl Gene ID	9904	
ENSG00000122966	Ensembl Gene ID	11113	
ENSG00000122970	Ensembl Gene ID	28981	
ENSG00000122971	Ensembl Gene ID	35	
ENSG00000122986	Ensembl Gene ID	84329	
ENSG00000123009	Ensembl Gene ID	-	
ENSG00000123064	Ensembl Gene ID	79039	
ENSG00000123066	Ensembl Gene ID	23389	
ENSG00000123080	Ensembl Gene ID	1031	
ENSG00000123091	Ensembl Gene ID	26994	
ENSG00000123094	Ensembl Gene ID	11228	
ENSG00000123095	Ensembl Gene ID	79365	
ENSG00000123096	Ensembl Gene ID	8082	
ENSG00000123104	Ensembl Gene ID	3709	
ENSG00000123106	Ensembl Gene ID	55297	
ENSG00000123119	Ensembl Gene ID	64168	
ENSG00000123124	Ensembl Gene ID	11059	
ENSG00000123130	Ensembl Gene ID	23597	
ENSG00000123131	Ensembl Gene ID	10549	
ENSG00000123136	Ensembl Gene ID	10212	
ENSG00000123143	Ensembl Gene ID	5585	
ENSG00000123144	Ensembl Gene ID	79002	
ENSG00000123146	Ensembl Gene ID	976	
ENSG00000123154	Ensembl Gene ID	84292	
ENSG00000123159	Ensembl Gene ID	10755	
ENSG00000123165	Ensembl Gene ID	139741	
ENSG00000123171	Ensembl Gene ID	83446	
ENSG00000123178	Ensembl Gene ID	57213	
ENSG00000123179	Ensembl Gene ID	84650	
ENSG00000123191	Ensembl Gene ID	540	
ENSG00000123200	Ensembl Gene ID	23091	
ENSG00000123201	Ensembl Gene ID	2974	
ENSG00000123213	Ensembl Gene ID	57486	
ENSG00000123219	Ensembl Gene ID	64105	
ENSG00000123240	Ensembl Gene ID	10133	
ENSG00000123243	Ensembl Gene ID	80760	
ENSG00000123268	Ensembl Gene ID	466	
ENSG00000123297	Ensembl Gene ID	10102	
ENSG00000123307	Ensembl Gene ID	58158	
ENSG00000123329	Ensembl Gene ID	64333	
ENSG00000123338	Ensembl Gene ID	3071	
ENSG00000123342	Ensembl Gene ID	4327	
ENSG00000123349	Ensembl Gene ID	5204	
ENSG00000123352	Ensembl Gene ID	65244	
ENSG00000123353	Ensembl Gene ID	29095	
ENSG00000123358	Ensembl Gene ID	3164	
ENSG00000123360	Ensembl Gene ID	5153	
ENSG00000123364	Ensembl Gene ID	3229	
ENSG00000123374	Ensembl Gene ID	1017	
ENSG00000123384	Ensembl Gene ID	4035	
ENSG00000123388	Ensembl Gene ID	3227	
ENSG00000123395	Ensembl Gene ID	60673	
ENSG00000123405	Ensembl Gene ID	4778	
ENSG00000123407	Ensembl Gene ID	3228	
ENSG00000123411	Ensembl Gene ID	64375	
ENSG00000123415	Ensembl Gene ID	23583	
ENSG00000123416	Ensembl Gene ID	10376	
ENSG00000123427	Ensembl Gene ID	25895	
ENSG00000123444	Ensembl Gene ID	55709	
ENSG00000123447	Ensembl Gene ID	-	
ENSG00000123453	Ensembl Gene ID	1757	
ENSG00000123454	Ensembl Gene ID	1621	
ENSG00000123472	Ensembl Gene ID	64756	
ENSG00000123473	Ensembl Gene ID	6491	
ENSG00000123485	Ensembl Gene ID	55355	
ENSG00000123496	Ensembl Gene ID	3598	
ENSG00000123500	Ensembl Gene ID	1300	
ENSG00000123505	Ensembl Gene ID	262	
ENSG00000123545	Ensembl Gene ID	29078	
ENSG00000123552	Ensembl Gene ID	85015	
ENSG00000123560	Ensembl Gene ID	5354	
ENSG00000123561	Ensembl Gene ID	6906	
ENSG00000123562	Ensembl Gene ID	9643	
ENSG00000123569	Ensembl Gene ID	158983	
ENSG00000123570	Ensembl Gene ID	51209	
ENSG00000123572	Ensembl Gene ID	203447	
ENSG00000123575	Ensembl Gene ID	139231	
ENSG00000123576	Ensembl Gene ID	80712	
ENSG00000123584	Ensembl Gene ID	728269; 4108	
ENSG00000123594	Ensembl Gene ID	92552	
ENSG00000123595	Ensembl Gene ID	9367	
ENSG00000123600	Ensembl Gene ID	79828	
ENSG00000123607	Ensembl Gene ID	79809	
ENSG00000123609	Ensembl Gene ID	9111	
ENSG00000123610	Ensembl Gene ID	7130	
ENSG00000123612	Ensembl Gene ID	130399	
ENSG00000123636	Ensembl Gene ID	29994	
ENSG00000123643	Ensembl Gene ID	206358	
ENSG00000123684	Ensembl Gene ID	9926	
ENSG00000123685	Ensembl Gene ID	55509	
ENSG00000123689	Ensembl Gene ID	50486	
ENSG00000123700	Ensembl Gene ID	3759	
ENSG00000123728	Ensembl Gene ID	57826	
ENSG00000123737	Ensembl Gene ID	5393	
ENSG00000123739	Ensembl Gene ID	81579	
ENSG00000123810	Ensembl Gene ID	80776	
ENSG00000123815	Ensembl Gene ID	79934	
ENSG00000123836	Ensembl Gene ID	5208	
ENSG00000123838	Ensembl Gene ID	722	
ENSG00000123843	Ensembl Gene ID	725	
ENSG00000123870	Ensembl Gene ID	-	
ENSG00000123892	Ensembl Gene ID	23682	
ENSG00000123901	Ensembl Gene ID	10888	
ENSG00000123908	Ensembl Gene ID	27161	
ENSG00000123933	Ensembl Gene ID	10608	
ENSG00000123965	Ensembl Gene ID	-	
ENSG00000123975	Ensembl Gene ID	1164	
ENSG00000123977	Ensembl Gene ID	164781	
ENSG00000123983	Ensembl Gene ID	-	
ENSG00000123989	Ensembl Gene ID	79586	
ENSG00000123992	Ensembl Gene ID	23549	
ENSG00000123999	Ensembl Gene ID	3623	
ENSG00000124003	Ensembl Gene ID	116255	
ENSG00000124006	Ensembl Gene ID	23363	
ENSG00000124019	Ensembl Gene ID	79843	
ENSG00000124067	Ensembl Gene ID	6560	
ENSG00000124074	Ensembl Gene ID	84080	
ENSG00000124089	Ensembl Gene ID	4159	
ENSG00000124091	Ensembl Gene ID	140687	
ENSG00000124092	Ensembl Gene ID	140690	
ENSG00000124097	Ensembl Gene ID	-	
ENSG00000124098	Ensembl Gene ID	116151	
ENSG00000124102	Ensembl Gene ID	5266	
ENSG00000124103	Ensembl Gene ID	200232	
ENSG00000124104	Ensembl Gene ID	90203	
ENSG00000124107	Ensembl Gene ID	6590	
ENSG00000124116	Ensembl Gene ID	140686	
ENSG00000124120	Ensembl Gene ID	79183	
ENSG00000124126	Ensembl Gene ID	57580	
ENSG00000124134	Ensembl Gene ID	3787	
ENSG00000124140	Ensembl Gene ID	57468	
ENSG00000124143	Ensembl Gene ID	343578	
ENSG00000124145	Ensembl Gene ID	6385	
ENSG00000124151	Ensembl Gene ID	8202	
ENSG00000124155	Ensembl Gene ID	51604	
ENSG00000124157	Ensembl Gene ID	6407	
ENSG00000124159	Ensembl Gene ID	8785	
ENSG00000124160	Ensembl Gene ID	57727	
ENSG00000124164	Ensembl Gene ID	9217	
ENSG00000124171	Ensembl Gene ID	84612	
ENSG00000124172	Ensembl Gene ID	514	
ENSG00000124177	Ensembl Gene ID	84181	
ENSG00000124181	Ensembl Gene ID	5335	
ENSG00000124191	Ensembl Gene ID	84969	
ENSG00000124193	Ensembl Gene ID	6431	
ENSG00000124194	Ensembl Gene ID	78997	
ENSG00000124196	Ensembl Gene ID	149699	
ENSG00000124198	Ensembl Gene ID	10564	
ENSG00000124201	Ensembl Gene ID	57169	
ENSG00000124203	Ensembl Gene ID	128611	
ENSG00000124205	Ensembl Gene ID	1908	
ENSG00000124207	Ensembl Gene ID	1434	
ENSG00000124208	Ensembl Gene ID	387522	
ENSG00000124209	Ensembl Gene ID	57403	
ENSG00000124212	Ensembl Gene ID	5740	
ENSG00000124214	Ensembl Gene ID	6780	
ENSG00000124215	Ensembl Gene ID	60437	
ENSG00000124216	Ensembl Gene ID	6615	
ENSG00000124217	Ensembl Gene ID	27304	
ENSG00000124222	Ensembl Gene ID	8675	
ENSG00000124224	Ensembl Gene ID	-	
ENSG00000124225	Ensembl Gene ID	56937	
ENSG00000124226	Ensembl Gene ID	55905	
ENSG00000124227	Ensembl Gene ID	-	
ENSG00000124228	Ensembl Gene ID	55661	
ENSG00000124232	Ensembl Gene ID	11317	
ENSG00000124233	Ensembl Gene ID	6406	
ENSG00000124237	Ensembl Gene ID	128602	
ENSG00000124243	Ensembl Gene ID	55653	
ENSG00000124249	Ensembl Gene ID	60598	
ENSG00000124251	Ensembl Gene ID	27296	
ENSG00000124253	Ensembl Gene ID	5105	
ENSG00000124256	Ensembl Gene ID	81030	
ENSG00000124257	Ensembl Gene ID	140825	
ENSG00000124260	Ensembl Gene ID	4109	
ENSG00000124275	Ensembl Gene ID	4552	
ENSG00000124279	Ensembl Gene ID	79072	
ENSG00000124299	Ensembl Gene ID	5184	
ENSG00000124302	Ensembl Gene ID	64377	
ENSG00000124313	Ensembl Gene ID	23096	
ENSG00000124333	Ensembl Gene ID	6845	
ENSG00000124334	Ensembl Gene ID	3581	
ENSG00000124343	Ensembl Gene ID	100132596; 7499	
ENSG00000124356	Ensembl Gene ID	10617	
ENSG00000124357	Ensembl Gene ID	55577	
ENSG00000124370	Ensembl Gene ID	84693	
ENSG00000124374	Ensembl Gene ID	400961	
ENSG00000124380	Ensembl Gene ID	11017	
ENSG00000124383	Ensembl Gene ID	10199	
ENSG00000124391	Ensembl Gene ID	27189	
ENSG00000124399	Ensembl Gene ID	-	
ENSG00000124406	Ensembl Gene ID	10396	
ENSG00000124422	Ensembl Gene ID	23326	
ENSG00000124429	Ensembl Gene ID	79983	
ENSG00000124440	Ensembl Gene ID	64344	
ENSG00000124444	Ensembl Gene ID	-	
ENSG00000124449	Ensembl Gene ID	56269	
ENSG00000124459	Ensembl Gene ID	7596	
ENSG00000124466	Ensembl Gene ID	27076	
ENSG00000124467	Ensembl Gene ID	440533	
ENSG00000124469	Ensembl Gene ID	1088	
ENSG00000124479	Ensembl Gene ID	4693	
ENSG00000124486	Ensembl Gene ID	8239	
ENSG00000124490	Ensembl Gene ID	7180	
ENSG00000124491	Ensembl Gene ID	2162	
ENSG00000124493	Ensembl Gene ID	2914	
ENSG00000124496	Ensembl Gene ID	55809	
ENSG00000124507	Ensembl Gene ID	29993	
ENSG00000124508	Ensembl Gene ID	10385	
ENSG00000124523	Ensembl Gene ID	23408	
ENSG00000124532	Ensembl Gene ID	57380	
ENSG00000124535	Ensembl Gene ID	56897	
ENSG00000124541	Ensembl Gene ID	88745	
ENSG00000124549	Ensembl Gene ID	54718	
ENSG00000124557	Ensembl Gene ID	696	
ENSG00000124562	Ensembl Gene ID	6631	
ENSG00000124564	Ensembl Gene ID	10786	
ENSG00000124568	Ensembl Gene ID	6568	
ENSG00000124570	Ensembl Gene ID	5269	
ENSG00000124571	Ensembl Gene ID	57510	
ENSG00000124574	Ensembl Gene ID	89845	
ENSG00000124575	Ensembl Gene ID	3007	
ENSG00000124587	Ensembl Gene ID	5190	
ENSG00000124588	Ensembl Gene ID	4835	
ENSG00000124593	Ensembl Gene ID	29964	
ENSG00000124596	Ensembl Gene ID	221443	
ENSG00000124602	Ensembl Gene ID	222643	
ENSG00000124608	Ensembl Gene ID	57505	
ENSG00000124610	Ensembl Gene ID	3024	
ENSG00000124613	Ensembl Gene ID	346157	
ENSG00000124614	Ensembl Gene ID	6204	
ENSG00000124615	Ensembl Gene ID	4337	
ENSG00000124635	Ensembl Gene ID	8970	
ENSG00000124641	Ensembl Gene ID	9477	
ENSG00000124657	Ensembl Gene ID	26212	
ENSG00000124659	Ensembl Gene ID	6903	
ENSG00000124664	Ensembl Gene ID	25803	
ENSG00000124678	Ensembl Gene ID	6954	
ENSG00000124688	Ensembl Gene ID	9587	
ENSG00000124701	Ensembl Gene ID	10930	
ENSG00000124702	Ensembl Gene ID	116138	
ENSG00000124713	Ensembl Gene ID	27232	
ENSG00000124721	Ensembl Gene ID	1769	
ENSG00000124731	Ensembl Gene ID	54210	
ENSG00000124733	Ensembl Gene ID	4201	
ENSG00000124743	Ensembl Gene ID	401265	
ENSG00000124749	Ensembl Gene ID	81578	
ENSG00000124762	Ensembl Gene ID	1026	
ENSG00000124766	Ensembl Gene ID	6659	
ENSG00000124767	Ensembl Gene ID	2739	
ENSG00000124772	Ensembl Gene ID	57699	
ENSG00000124780	Ensembl Gene ID	89822	
ENSG00000124782	Ensembl Gene ID	6239	
ENSG00000124783	Ensembl Gene ID	6745	
ENSG00000124784	Ensembl Gene ID	83732	
ENSG00000124785	Ensembl Gene ID	51299	
ENSG00000124786	Ensembl Gene ID	51000	
ENSG00000124787	Ensembl Gene ID	10799	
ENSG00000124788	Ensembl Gene ID	6310	
ENSG00000124789	Ensembl Gene ID	9972	
ENSG00000124795	Ensembl Gene ID	7913	
ENSG00000124802	Ensembl Gene ID	9521	
ENSG00000124812	Ensembl Gene ID	167	
ENSG00000124813	Ensembl Gene ID	860	
ENSG00000124818	Ensembl Gene ID	221391	
ENSG00000124827	Ensembl Gene ID	9247	
ENSG00000124831	Ensembl Gene ID	9208	
ENSG00000124835	Ensembl Gene ID	93463	
ENSG00000124839	Ensembl Gene ID	64284	
ENSG00000124875	Ensembl Gene ID	6372	
ENSG00000124882	Ensembl Gene ID	2069	
ENSG00000124900	Ensembl Gene ID	84767	
ENSG00000124915	Ensembl Gene ID	26070	
ENSG00000124920	Ensembl Gene ID	745	
ENSG00000124935	Ensembl Gene ID	10647	
ENSG00000124939	Ensembl Gene ID	4246	
ENSG00000124942	Ensembl Gene ID	79026	
ENSG00000125037	Ensembl Gene ID	55831	
ENSG00000125046	Ensembl Gene ID	51066	
ENSG00000125084	Ensembl Gene ID	7471	
ENSG00000125089	Ensembl Gene ID	54436	
ENSG00000125107	Ensembl Gene ID	23019	
ENSG00000125122	Ensembl Gene ID	26231	
ENSG00000125124	Ensembl Gene ID	583	
ENSG00000125144	Ensembl Gene ID	4495	
ENSG00000125148	Ensembl Gene ID	4502	
ENSG00000125149	Ensembl Gene ID	80262	
ENSG00000125166	Ensembl Gene ID	2806	
ENSG00000125170	Ensembl Gene ID	55715	
ENSG00000125207	Ensembl Gene ID	9271	
ENSG00000125245	Ensembl Gene ID	2841	
ENSG00000125246	Ensembl Gene ID	171425	
ENSG00000125247	Ensembl Gene ID	84899	
ENSG00000125249	Ensembl Gene ID	5911	
ENSG00000125255	Ensembl Gene ID	6555	
ENSG00000125257	Ensembl Gene ID	10257	
ENSG00000125266	Ensembl Gene ID	1948	
ENSG00000125285	Ensembl Gene ID	11166	
ENSG00000125304	Ensembl Gene ID	9375	
ENSG00000125319	Ensembl Gene ID	78995	
ENSG00000125337	Ensembl Gene ID	3834	
ENSG00000125347	Ensembl Gene ID	3659	
ENSG00000125351	Ensembl Gene ID	65109	
ENSG00000125352	Ensembl Gene ID	7737	
ENSG00000125354	Ensembl Gene ID	23157	
ENSG00000125355	Ensembl Gene ID	55026	
ENSG00000125356	Ensembl Gene ID	4694	
ENSG00000125363	Ensembl Gene ID	265	
ENSG00000125375	Ensembl Gene ID	27109	
ENSG00000125378	Ensembl Gene ID	652	
ENSG00000125384	Ensembl Gene ID	5732	
ENSG00000125385	Ensembl Gene ID	-	
ENSG00000125386	Ensembl Gene ID	8603	
